23/02/2023,11:00:00,60.4
23/02/2023,11:15:00,60.4
23/02/2023,11:30:00,60.4
23/02/2023,11:45:00,60.4
23/02/2023,12:00:00,60.6
23/02/2023,12:15:00,61.4
23/02/2023,12:30:00,61.5
23/02/2023,12:45:00,61.5
23/02/2023,13:00:00,61.5
23/02/2023,13:15:00,61.5
23/02/2023,13:30:00,61.5
23/02/2023,13:45:00,61.5
23/02/2023,14:00:00,61.5
23/02/2023,14:15:00,61.5
23/02/2023,14:30:00,61.5
23/02/2023,14:45:00,61.5
23/02/2023,15:00:00,61.5
23/02/2023,15:15:00,61.5
23/02/2023,15:30:00,61.5
23/02/2023,15:45:00,61.4
23/02/2023,16:00:00,61.1
23/02/2023,16:15:00,60.7
23/02/2023,16:30:00,60.5
23/02/2023,16:45:00,60.3
23/02/2023,17:00:00,60.1
23/02/2023,17:15:00,59.7
23/02/2023,17:30:00,59.2
23/02/2023,17:45:00,56.9
23/02/2023,18:00:00,56.3
23/02/2023,18:15:00,55.7
23/02/2023,18:30:00,53.2
23/02/2023,18:45:00,51.4
23/02/2023,19:00:00,50.5
23/02/2023,19:15:00,49.1
23/02/2023,19:30:00,45.1
23/02/2023,19:45:00,42.3
23/02/2023,20:00:00,41.1
23/02/2023,20:15:00,40.6
23/02/2023,20:30:00,39.7
23/02/2023,20:45:00,39.5
23/02/2023,21:00:00,39.2
23/02/2023,21:15:00,39.0
23/02/2023,21:30:00,38.4
23/02/2023,21:45:00,36.1
23/02/2023,22:00:00,35.0
23/02/2023,22:15:00,35.1
23/02/2023,22:30:00,34.8
23/02/2023,22:45:00,33.4
23/02/2023,23:00:00,31.1
23/02/2023,23:15:00,27.7
23/02/2023,23:30:00,26.4
23/02/2023,23:45:00,25.6
24/02/2023,00:00:00,25.0
24/02/2023,00:15:00,24.6
24/02/2023,00:30:00,24.2
24/02/2023,00:45:00,23.6
24/02/2023,01:00:00,22.8
24/02/2023,01:15:00,22.1
24/02/2023,01:30:00,21.6
24/02/2023,01:45:00,21.0
24/02/2023,02:00:00,20.1
24/02/2023,02:15:00,19.3
24/02/2023,02:30:00,18.8
24/02/2023,02:45:00,18.2
24/02/2023,03:00:00,17.4
24/02/2023,03:15:00,16.5
24/02/2023,03:30:00,16.0
24/02/2023,03:45:00,15.8
24/02/2023,04:00:00,15.2
24/02/2023,04:15:00,13.9
24/02/2023,04:30:00,13.4
24/02/2023,04:45:00,12.8
24/02/2023,05:00:00,12.6
24/02/2023,05:15:00,12.5
24/02/2023,05:30:00,12.3
24/02/2023,05:45:00,12.1
24/02/2023,06:00:00,12.0
24/02/2023,06:15:00,10.9
24/02/2023,06:30:00,10.3
24/02/2023,06:45:00,10.2
24/02/2023,07:00:00,10.2
24/02/2023,07:15:00,10.2
24/02/2023,07:30:00,9.0
24/02/2023,07:45:00,7.7
24/02/2023,08:15:00,7.5
24/02/2023,08:30:00,7.5
24/02/2023,08:45:00,7.5
24/02/2023,09:00:00,7.5
24/02/2023,09:15:00,7.5
24/02/2023,09:30:00,7.4
24/02/2023,09:45:00,6.4
24/02/2023,10:00:00,5.2
24/02/2023,10:15:00,4.0
24/02/2023,10:30:00,4.0
24/02/2023,10:45:00,3.9
24/02/2023,11:00:00,3.8
24/02/2023,11:15:00,3.8
24/02/2023,11:30:00,3.8
24/02/2023,11:45:00,3.8
24/02/2023,12:00:00,3.7
24/02/2023,12:15:00,3.0
24/02/2023,12:30:00,2.7
24/02/2023,12:45:00,2.7
24/02/2023,13:00:00,2.7
24/02/2023,13:15:00,2.7
24/02/2023,13:30:00,2.7
24/02/2023,13:45:00,2.7
24/02/2023,14:00:00,2.7
24/02/2023,14:15:00,2.7
24/02/2023,14:30:00,2.7
24/02/2023,14:45:00,2.7
24/02/2023,15:00:00,2.7
24/02/2023,15:15:00,2.7
24/02/2023,15:30:00,2.7
24/02/2023,15:45:00,2.7
24/02/2023,16:00:00,2.7
24/02/2023,16:15:00,2.7
24/02/2023,16:30:00,2.7
24/02/2023,16:45:00,2.7
24/02/2023,17:00:00,2.7
24/02/2023,17:15:00,2.7
24/02/2023,17:30:00,2.7
24/02/2023,17:45:00,2.7
24/02/2023,18:00:00,2.7
24/02/2023,18:15:00,2.7
24/02/2023,18:30:00,2.7
24/02/2023,18:45:00,2.7
24/02/2023,19:00:00,2.7
24/02/2023,19:15:00,2.7
24/02/2023,19:30:00,2.7
24/02/2023,19:45:00,2.7
24/02/2023,20:00:00,2.7
24/02/2023,20:15:00,2.7
24/02/2023,20:30:00,2.7
24/02/2023,20:45:00,2.7
24/02/2023,21:00:00,2.7
24/02/2023,21:15:00,2.8
24/02/2023,21:30:00,2.8
24/02/2023,21:45:00,2.9
24/02/2023,22:00:00,2.8
24/02/2023,22:15:00,2.2
24/02/2023,22:30:00,0.6
24/02/2023,22:45:00,0.4
24/02/2023,23:00:00,0.3
24/02/2023,23:15:00,0.5
24/02/2023,23:30:00,0.5
24/02/2023,23:45:00,0.5
25/02/2023,00:00:00,0.8
25/02/2023,00:15:00,1.0
25/02/2023,00:30:00,1.0
25/02/2023,00:45:00,1.0
25/02/2023,01:00:00,1.0
25/02/2023,01:15:00,1.0
25/02/2023,01:30:00,1.0
25/02/2023,01:45:00,1.2
25/02/2023,02:00:00,1.2
25/02/2023,02:15:00,1.3
25/02/2023,02:30:00,1.4
25/02/2023,02:45:00,1.5
