23/02/2023,11:00:00,17.3
23/02/2023,11:15:00,17.5
23/02/2023,11:30:00,17.7
23/02/2023,11:45:00,17.9
23/02/2023,12:00:00,18.0
23/02/2023,12:15:00,18.0
23/02/2023,12:30:00,18.2
23/02/2023,12:45:00,18.2
23/02/2023,13:00:00,18.3
23/02/2023,13:15:00,18.5
23/02/2023,13:30:00,18.5
23/02/2023,13:45:00,19.2
23/02/2023,14:00:00,18.9
23/02/2023,14:15:00,18.7
23/02/2023,14:30:00,20.1
23/02/2023,14:45:00,19.7
23/02/2023,15:00:00,19.6
23/02/2023,15:15:00,19.7
23/02/2023,15:30:00,19.9
23/02/2023,15:45:00,19.9
23/02/2023,16:00:00,19.8
23/02/2023,16:15:00,19.8
23/02/2023,16:30:00,19.8
23/02/2023,16:45:00,19.8
23/02/2023,17:00:00,19.8
23/02/2023,17:15:00,19.5
23/02/2023,17:30:00,19.3
23/02/2023,17:45:00,19.6
23/02/2023,18:00:00,20.1
23/02/2023,18:15:00,20.1
23/02/2023,18:30:00,19.7
23/02/2023,18:45:00,20.2
23/02/2023,19:00:00,20.2
23/02/2023,19:15:00,19.8
23/02/2023,19:30:00,19.3
23/02/2023,19:45:00,18.4
23/02/2023,20:00:00,18.0
23/02/2023,20:15:00,17.8
23/02/2023,20:30:00,17.5
23/02/2023,20:45:00,17.4
23/02/2023,21:00:00,17.2
23/02/2023,21:15:00,16.9
23/02/2023,21:30:00,16.8
23/02/2023,21:45:00,16.9
23/02/2023,22:00:00,17.0
23/02/2023,22:15:00,17.0
23/02/2023,22:30:00,17.0
23/02/2023,22:45:00,17.1
23/02/2023,23:00:00,17.1
23/02/2023,23:15:00,16.9
23/02/2023,23:30:00,16.7
23/02/2023,23:45:00,16.7
24/02/2023,00:00:01,16.7
24/02/2023,00:15:00,15.6
24/02/2023,00:30:00,14.7
24/02/2023,00:45:00,14.0
24/02/2023,01:00:00,13.4
24/02/2023,01:15:00,13.4
24/02/2023,01:30:00,12.8
24/02/2023,01:45:00,12.3
24/02/2023,02:00:00,12.3
24/02/2023,02:15:00,12.3
24/02/2023,02:30:00,12.3
24/02/2023,02:45:00,11.5
24/02/2023,03:00:00,11.4
24/02/2023,03:15:00,11.4
24/02/2023,03:30:00,11.4
24/02/2023,03:45:00,11.4
24/02/2023,04:00:00,11.3
24/02/2023,04:15:00,9.9
24/02/2023,04:30:00,9.3
24/02/2023,04:45:00,9.2
24/02/2023,05:00:00,8.6
24/02/2023,05:15:00,8.6
24/02/2023,05:30:00,8.6
